"","IDNUM","CDEXE","OTEXE","OTE64F","OTEFDD","OTEFDA","EXTR2","NREG","ZDEFA","ZENVI","FOAGR","FOGEN","TRA05","SEXEP","EFF10","UTANS","UTARG","UTASA","UTATO","UGBBO","UGBCA","UGBHE","UGBOV","UGBPO","UGBTO","SAFVD","SAFER","SAUTI","SUTOT","SFPTO","CHAFF","PRODV","PRODH","PRODT","PRODA","ACHAN","PRODP","PROEX","PBRTCOU","PBRTO","PBRTEXC","PITOT","PROBR","VAFER","VAPBR","EBEXP","RESEX","RESFI","RESCO","RESCP","RESE3","TAIM5","TCIR5","TCAP3","TDTE3","CHRAM","CHRSE","CHRPH","CHRAC","CHRAG","CHRPV","CHRCA","ELECTQUA","ENTBT","ENTMT","LFERM","LMATE","ASSRE","ASSAU","TVANR","TXPRO","TAXES","AIMTX","FPERS","CHSOC","CFINL","CAGR4"
"347",48335,9,50,5130,5100,5074,"12.8432289203828",28,22,0,1,2,4,1,0,"1","1","0","1",0,0,0,0,35,35,0,0,0,1,0,"288483","0","0","0","296825","0","0","296825","297289","297289","0","0","297289","103439","103439","103128","90191","-1113","89078","0","89077","118803","136384","123898","131289","0","0","0","0","131674","16022","0","95836","1821","672","0","25","0","1909",0,"547","26","0","0","0","1155","0"
"348",48336,8,15,1510,1500,1516,"70.2197630751298",28,22,0,4,0,3,1,0,"1","1","0","1",3,0,3,0,0,3,0,21,21,21,2,"229357","164754","0","4323","9888","15600","0","180366","220772","317281","96509","1690","222462","78794","49563","86226","44252","-955","43297","13732","57029","226487","226691","47096","406082","1511","8436","28584","744","0","0","9014","3461","1173","13321","29231","469","3355","2930",0,"1139","0","1023","0","0","1938","419"
"349",48338,10,50,5220,5200,5074,"35.4663419385979",28,22,0,1,0,9,1,2,"1","4","3","4",21,0,21,0,0,50,0,20,20,21,14,"575863","58657","0","2355","499705","47907","3914","568625","625649","655539","29890","0","625649","250873","228916","173219","115298","-2727","112571","-30085","82486","439067","214507","256281","397293","2818","3095","16973","140638","0","356","7994","101330","5850","11041","21957","707","2647","16417",0,"303","0","1589","96496","12463","4550","46"
"350",48933,9,45,4500,4500,4500,"62.3959699362882",28,1,0,2,0,9,1,0,"2","2","0.25","2.25",27,0,27,0,0,27,0,14,14,14,8,"224407","74837","0","450","28381","0","122580","226248","250071","252271","2200","968","251039","108263","92718","113086","64078","-678","63400","2200","65600","242717","361571","535684","73086","0","8005","10883","24739","3238","3329","10289","25742","443","2724","15545","1053","0","5571",0,"1398","0","0","330","0","900","36"
"351",48934,9,29,2912,2900,2829,"3.0773168443699",28,1,0,2,0,9,1,2,"1","5","4.05","5.05",0,0,0,0,0,0,0,1,1,1,0,"457836","0","396338","0","0","0","0","457363","457475","459989","2514","0","457475","216442","200181","89097","72572","-2471","70101","2514","72615","183000","67527","63515","187038","0","144628","949","0","0","0","3","16514","0","5903","16261","1311","0","7870",0,"0","0","1078","97252","12754","1894","669"
"352",48935,8,29,2913,2900,2829,"28.2860629944908",28,1,0,2,0,4,1,1,"1","3","3.31","4.31",0,0,0,0,0,0,1,0,1,1,0,"246043","0","246043","0","0","0","0","246043","247171","247961","790","0","247171","115275","115275","63952","33102","-3643","29459","790","30249","111416","69862","-10130","191408","0","53172","1585","0","0","0","3716","48558","1832","1553","0","252","0","6676",0,"0","32","1955","33841","15495","3485","158"
"353",48936,8,28,2821,2800,2829,"11.2849963366777",28,1,0,2,0,9,1,2,"1","4","5.12","6.13",0,0,0,0,0,0,2,0,2,2,0,"381994","0","381994","0","0","0","0","381994","391354","397632","6278","0","391354","262234","262234","141539","132100","-852","131248","6278","137526","104389","31359","32299","106788","0","47467","96","0","0","0","1394","31936","70","3659","0","0","0","6308",0,"152","0","7908","115889","5988","923","15"
"354",48937,8,28,2821,2800,2829,"11.2849963366777",28,1,0,2,2,7,1,0,"2","2","0","2",0,0,0,0,0,0,1,1,2,2,0,"132063","0","127813","0","0","0","0","127813","127813","137313","9500","0","127813","56737","56295","53883","26155","-5453","20702","9500","30202","122481","22119","-1553","146385","0","19656","1037","0","0","0","4188","38500","5733","0","442","0","0","5094",0,"2031","40","341","0","0","5325","128"
"355",48938,9,29,2912,2900,2829,"3.0773168443699",28,1,0,3,0,4,1,1,"1","3","2","3",0,0,0,0,0,0,0,1,1,1,0,"251735","0","261261","0","0","0","0","261261","261383","269225","7842","0","261383","51069","50759","1497","-14454","-2626","-17080","7815","-9265","99511","125211","28360","196362","0","135015","1395","0","0","0","0","22328","569","9747","310","0","0","3036",0,"0","0","630","43825","4807","1089","1537"
"356",48939,6,46,4600,4600,4600,"93.07523191562",28,22,0,2,2,10,1,0,"1","1","0","1",8,0,8,0,0,8,2,7,9,9,9,"20616","237","0","0","17837","0","6289","24363","49699","49699","0","0","49699","4158","-3357","21805","16484","-1554","14930","0","14930","72931","25865","7050","91746","0","0","0","232","400","913","1331","549","1214","2036","7515","0","0","1166",0,"64","87","0","0","0","931","646"
"357",48940,7,46,4600,4600,4600,"75.6456898254066",28,1,0,3,0,7,1,0,"1","1","0","1",14,0,14,0,0,14,7,8,13,13,12,"31684","5607","0","0","20789","0","0","36497","60717","60717","0","0","60717","12901","10821","33585","24163","-2014","22149","0","22149","141488","130220","214753","56955","0","0","0","1238","1080","1457","2253","8028","1523","1544","2080","0","0","3634",0,"182","1089","184","0","0","1823","191"
"358",48941,10,28,2821,2800,2829,"9.42809261216831",28,1,0,2,0,7,1,2,"1","4","3.06","4.06",0,0,0,0,0,0,1,9,10,10,0,"647502","10509","627631","0","0","0","0","638140","645085","653301","8216","0","645085","375835","368433","223529","155971","-7115","148856","8216","157072","445513.62","256775","280845.62","425797","0","101676","12535","0","0","0","9382","62180","4807","25848","7402","153","0","5017",0,"153","144","0","132185","18333","7222","0"
"359",48942,9,16,1660,1600,1516,"37.5568529609592",28,1,0,2,0,9,1,1,"2.62","4","2","4.63",0,0,0,0,0,0,0,16,16,16,0,"363287","47440","330047","0","0","0","0","377487","403590","403590","0","0","403590","201975","188395","115034","84772","-1417","83355","0","83355","80300.6","127684","140479.6","67505","0","58986","16736","0","0","0","18783","31650","0","12941","13580","0","0","10720",0,"1674","0","843","79482","14078","1736","11"
"360",48943,9,28,2821,2800,2829,"15.3959095241481",28,1,0,2,1,7,1,4,"1","8","7","8",0,0,0,0,0,0,0,3,3,3,0,"474094","0","450734","0","0","0","0","469494","469938","482669","12731","0","469938","272134","268036","89366","23774","-1753","22021","12642","34663","235458","59403","101426","193819","0","91269","6536","0","0","0","4494","26967","6375","17545","4098","0","0","8755",0,"0","0","837","161108","16725","1842","0"
"361",48944,10,50,5130,5100,5074,"4.063049233065",28,1,0,3,1,7,1,2,"1","4","3","4",0,0,0,0,50,50,0,25,25,25,1,"1412666","424797","0","4649","1145526","0","-3100","1573219","1648670","1672738","24068","101850","1750520","871802","817492","746091","565564","-25022","540542","24068","564610","1431350","1294577","1032514","1693413","0","15914","37824","378093","0","0","13363","281171","14706","44836","54310","0","5041","28678",0,"6326","0","1348","103215","26149","31872","267"
"362",48945,10,50,5110,5100,5074,"4.063049233065",28,1,0,4,0,9,1,3,"1.5","6.5","5","6.5",0,0,0,0,50,50,0,0,0,1,0,"915681","0","0","0","850873","22078","0","850873","854643","873468","18825","0","854643","365967","364767","215268","14034","-28070","-14036","18825","4789","901977","123181","147923","877794","0","0","0","322324","0","32601","116","401578","0","3548","1200","0","0","10183",0,"864","59","1062","111496","37018","28110","0"
"363",48946,9,50,5210,5200,5074,"1.095700419494",28,1,0,2,0,5,1,0,"2","2","0","2",0,0,0,0,0,46,0,13,13,13,3,"762671","57369","0","0","-70390","78439","698562","710943","734687","826687","92000","0","734687","191911","169170","190240","89195","-10091","79104","21277","100381","391638.9","504324","405712.9","490250","0","4022","13127","277075","0","1554","8396","47178","5346","12576","22741","222","612","18826",0,"530","0","1010","0","0","5922","4350"
"364",48947,7,50,5220,5200,5074,"10.8148426996052",28,1,0,3,1,7,1,1,"1","1.5","0.5","1.5",0,0,0,0,0,8,0,0,0,1,0,"323169","0","0","0","205295","88087","32747","238042","238386","238386","0","0","238386","63929","56729","46193","37264","-2136","35128","0","35128","24506","84994","70029","43281","0","0","0","99548","0","10004","564","29845","4648","4327","7200","0","0","9874",0,"0","0","692","9128","716","134","2050"
"365",48948,8,84,8440,6184,6184,"32.3844335216813",28,1,0,2,0,7,1,0,"1","1","0","1",20,0,20,0,1,20,0,15,15,15,10,"121005","44713","0","225","65658","4190","2900","120680","158088","158400","312","0","158088","11236","-4239","31969","17575","-2998","14577","312","14889","177155","106824","55777","230891","0","2433","8337","10454","4420","2134","5702","5564","2519","7033","15475","122","596","3637",0,"767","0","431","0","0","1933","1065"
"366",48949,7,83,8330,6184,6184,"19.003401123543",28,1,0,2,0,7,1,1,"1","1.31","0.31","1.31",7,0,7,0,0,7,0,12,12,12,9,"27781","19364","0","-1350","5100","5400","0","28669","50766","50766","0","0","50766","-22961","-29081","-13505","-21857","5","-21852","-12","-21864","36659.1","42261","76565.1","3754","0","3370","3580","0","3410","487","1198","1500","0","0","6120","0","0","2082",0,"134","0","184","4765","500","0","25"
"367",48950,7,83,8330,6184,6184,"19.003401123543",28,1,0,4,0,4,1,0,"1","1","0","1",12,0,12,0,0,12,0,10,10,10,6,"48830","33734","0","0","20588","4280","0","54730","73939","79189","5250","2013","75952","11606","629","17981","8861","-1946","6915","5250","12165","41409.32","122132","12618.32","150923","0","4039","4364","0","1509","828","3108","0","734","2853","10977","0","0","1195",0,"302","0","1471","0","0","1930","90"
"368",48951,7,83,8340,6184,6184,"19.003401123543",28,1,0,3,0,7,1,0,"0.8","0.8","0","0.8",14,0,14,0,0,14,0,9,9,9,6,"44336","17886","0","2475","26037","14900","0","46398","69931","71318","1387","1594","71525","-17944","-24185","-1820","-34079","-5258","-39337","1387","-37950","195749.92","63927","97345.92","162560","0","4262","4508","0","6273","1470","5183","3057","2000","8893","6241","0","571","3088",0,"249","0","295","0","0","4172","1131"
"369",48952,9,61,6140,6184,6184,"46.8592092702015",28,1,0,2,0,9,1,1,"1","1.5","0.5","1.5",0,0,0,0,0,0,12,18,25,25,1,"767845","555297","0","0","0","0","0","566248","607876","684550","76674","0","607876","247219","215447","232297","205709","-14719","190990","8168","199158","527318","473486","763314","241912","0","6533","42048","0","0","0","3255","41457","3667","5679","31772","0","0","5829",0,"3859","2099","1300","15098","1062","9003","6872"
"370",48953,8,61,6140,6184,6184,"32.3844335216813",28,1,0,3,1,14,1,0,"1","1","0","1",0,0,0,0,0,0,0,15,15,15,0,"158898","181741","0","0","0","0","0","196433","218309","220869","2560","0","218309","71425","50322","70223","21133","-7126","14007","2560","16567","206871.25","315935","188879.25","338405","0","5252","22192","0","0","0","3115","7034","2905","4070","21103","46","4780","4429",0,"832","0","926","0","0","5350","1936"
"371",48954,9,16,1660,1600,1516,"37.5568529609592",28,1,0,3,1,8,1,0,"1","1","0","1",0,0,0,0,0,0,0,24,24,24,4,"389401","315176","0","4136","0","0","0","331167","377314","377314","0","0","377314","102413","60457","100027","81690","241","81931","0","81931","47780","446622","423216","73741","0","22848","32872","0","0","0","0","2400","0","955","41956","0","3515","11226",0,"1938","0","818","0","0","145","0"
"372",48955,7,16,1660,1600,1516,"92.7561192302431",28,1,0,1,1,10,1,0,"1","1","0","1",0,0,1,1,0,1,2,7,9,9,1,"68198","78801","0","-6","-325","0","0","88049","99176","171244","72068","0","99176","33274","32584","41687","25000","-2629","22371","59229","81600","203461.67","47487","216750.67","34198","0","4622","8289","1868","0","0","3784","1728","0","0","690","3412","1427","3756",0,"191","1540","226","0","0","2696","0"
"373",48956,6,83,8340,6184,6184,"71.6047710426036",28,1,0,1,1,8,1,0,"1","1","0","1",7,0,7,0,0,7,2,11,12,12,7,"46971","9732","0","405","10908","1180","0","38935","55750","55750","0","835","56585","11008","6618","22808","20376","-330","20046","0","20046","48164.44","42289","56741.44","34692","0","542","3412","515","0","49","3914","5285","277","3851","4390","352","0","2283",0,"229","210","181","0","0","67","268"
"374",48957,8,16,1660,1600,1516,"82.4876763081445",28,1,0,2,1,8,1,1,"1","1.4","0.4","1.4",0,0,0,0,0,0,5,16,18,18,0,"233997","208096","0","0","0","0","0","210857","238591","247333","8742","0","238591","70447.28","50418.28","57072.28","19190.28","-1265","17925.28","5310","23235.28","328575.17","145372","296180.17","181407","0","12585","22125","0","0","0","15046","0","1159","13525","20029","0","0","7805",0,"1557","777","984","10064","6994","1845","92"
"375",48958,8,16,1660,1600,1516,"82.4876763081445",28,1,0,3,3,10,1,0,"1","1","1","2",1,0,1,1,0,3,0,13,13,13,1,"340497","193013","0","-450","8074","6646","11361","331873","351366","353016","1650","0","351366","144124","124235","116022","106624","-1295","105329","-409","104920","54140","91647","83723","60301","0","5096","14039","7657","0","58","6569","10400","5254","8682","19889","179","5317","7088",0,"1378","0","810","23108","2270","127","1248"
"376",48959,8,16,1660,1600,1516,"82.4876763081445",28,1,0,3,1,9,1,0,"2","2","0.25","2.25",0,0,3,3,0,3,0,11,11,11,2,"94294","118319","0","-112","6845","950","0","125052","138540","142040","3500","0","138540","64888","55409","63946","38227","-27813","10414","622","11036","53679.8","124323","12701.8","165301","0","7467","10203","4869","115","278","2301","3214","416","4657","9479","75","0","1910",0,"586","0","311","3715","130","27896","0"
"377",48974,8,45,4500,4500,4500,"73.3105604665629",28,1,0,2,2,9,1,0,"2","2","0","2",14,0,14,0,0,14,0,11,11,11,11,"82128","-3080","0","0","11647","0","73098","81665","97850.14","97850.14","0","0","97850.14","-2922","-12115","2173.14","-601.86","1280","678.14","0","675","119347","63046","139869","42524","0","2708","1294","17431","6095","1791","3033","16936","0","5605","9193","840","0","2657",0,"105","0","372","0","0","132","0"
"378",48976,9,28,2811,2800,2829,"21.7267024092298",28,1,0,3,3,6,1,0,"2","2","0.28","2.28",0,0,0,0,0,0,0,1,1,1,1,"82269","658","61532","350","0","0","0","81217","84421","84566","145","0","84421","41516","40238","37279","28907","243","29150","145","29295","31356","36466","38950","28872","798","5016","0","0","0","0","293","15925","170","1197","1278","98","0","2948",0,"0","0","221","4770","521","408","0"
"379",48978,7,15,1510,1500,1516,"47.5045035830704",28,1,0,3,3,6,1,0,"2","2","0","2",0,0,0,0,0,0,0,11,11,11,3,"44593","43696","0","3816","0","0","0","47512","86345.72","96887.72","10542","934","87279.72","1981","-7250","30337.72","18724.72","-460","18264.72","4286","22551","92155","59884","60549","91490","0","5517","6648","0","0","0","3486","0","1136","3286","9231","0","967","1255",0,"322","0","271","0","0","480","55"
"380",48980,6,39,3610,3900,3900,"17.8865154644926",28,1,0,2,2,8,1,0,"1","1","0.25","1.25",0,0,1,1,0,1,2,1,3,3,0,"178157","18505","0","176645","0","0","0","249131","264261","264261","0","0","264261","81842","79243","69461","48585","-3479","45106","0","45106","412459","162376","204309","370526","0","4667","0","133","0","0","2554","23042","1358","4978","2599","210","0","2619",0,"0","502","15799","7162","1304","2760","756"
"381",48981,8,45,4500,4500,4500,"73.3105604665629",28,22,0,3,3,4,1,1,"1","2","1","2",26,0,26,0,0,26,1,12,13,13,12,"290989","8082","0","960","37124","0","251413","297579","339038.15","344028.15","4990","1061","340099.15","85215","68768","81768.15","35466.15","-6732","28734.15","4455","33187","619393","110966","92778","637581","0","9939","3325","59577","1836","16993","7607","45616","2323","16386","16447","0","0","3003",0,"249","0","678","21746","1637","7757","289"
"382",48983,8,45,4500,4500,4500,"73.3105604665629",28,1,0,3,3,7,1,0,"1","1","0.09","1.09",15,0,15,0,0,15,3,10,12,12,7,"167056","26353","0","4480","14670","0","117212","162715","184928.63","184928.63","0","5623","190551.63","41397","25260","41989.63","26008.63","-5246","20762.63","0","20765","280991","46597","26900","300688","0","5843","6163","22797","2595","2310","8459","30279","1045","2884","16137","0","0","4285",0,"710","487","3206","350","0","5646","186"
"383",48985,8,45,4500,4500,4500,"73.3105604665629",28,1,0,3,3,4,1,0,"1","1","0","1",16,0,16,0,0,16,1,8,9,9,8,"124192","3367","0","-192","7566","17600","114754","129099","159504.55","166889.55","7385","1916","161420.55","31331","24492","52991.55","17604.55","-4717","12887.55","7385","20273","645380","225498","225431","645447","0","2950","2152","17657","2544","475","3835","20236","2585","8852","6839","0","0","2444",0,"166","42","1277","0","0","5138","0"
"384",48987,8,45,4500,4500,4500,"73.3105604665629",28,1,0,2,2,7,1,0,"1","1","0","1",23,0,23,0,0,23,0,13,13,13,11,"173138","9769","0","3200","7158","0","136690","156817","175535.24","200535.24","25000","4230","179765.24","18906","9437","25795.24","-9056.76","-4479","-13535.76","18849","5318","353036","75377","152995","275418","0","8111","8649","36701","2877","3305","5459","28193","2908","3501","9469","730","0","4853",0,"482","0","754","0","0","4036","734"
"385",48989,7,50,5220,5200,5074,"9.62137268859971",28,22,0,3,3,4,1,0,"2","2","0","2",0,0,0,0,0,21,0,1,1,1,1,"183095","0","0","0","152265","20429","0","152265","153084","157478","4394","0","153084","32671","32030","31031","6560","-5878","682","4394","5076","260131","42699","31355","271475","0","0","0","99099","0","971","0","3438","51","0","641","253","0","2150",0,"644","0","438","0","0","5222","672"
"386",48991,9,39,3800,3900,3900,"18.3896246883589",28,22,0,2,2,5,1,1,"2","3.37","1.37","3.37",0,0,0,0,0,0,1,0,1,1,0,"271649","203637","0","0","0","0","0","261636","262170","266170","4000","0","262170","102041","102041","62008","44269","-2560","41709","1014","42723","87392","58327","17130","131253","6824","54458","442","0","0","0","4807","10276","471","10020","0","0","0","7408",0,"2165","40","1007","30659","6171","2950","119"
"387",48993,8,28,2821,2800,2829,"4.44278396674374",28,22,0,4,4,4,1,1,"1","1.7","1.18","2.18",0,0,0,0,0,0,1,0,7,7,3,"166530","13332","165746","0","0","0","0","181641","205612","212437","6825","0","205612","69849","69849","67410","52348","-2980","49368","6825","56193","148307","100405","132316","116396","5351","20235","674","0","0","0","1864","1755","1059","492","0","0","0","1700",0,"12","0","498","22814","3036","1267","1747"
"388",48995,8,45,4500,4500,4500,"73.3105604665629",28,22,0,3,2,8,1,0,"1","1","0","1",13,0,13,0,0,13,0,11,11,11,10,"135908","6883","0","960","17089","490","117065","141997","172937","174791","1854","13167","186104","53697","46713","76274","54411","-305","54106","1854","55960","137346","72314","165242","46923","0","4325","3086","11659","3150","3516","4699","20122","5325","2208","6984","0","682","3912",0,"653","0","565","0","0","402","0"
"389",48997,7,28,2821,2800,2829,"14.9491004788435",28,22,0,3,0,8,2,0,"1","1","0.75","1.75",0,0,1,0,0,1,2,3,4,4,3,"108681","2474","65600","0","0","0","0","106791","111593","111593","0","0","111593","46759","46571","34038","31755","-3846","27909","0","27909","27046","21336","-43017","91609","1169","13352","672","449","0","33","441","13315","128","2508","188","0","0","2588",0,"0","120","646","14329","1287","3346","504"
"390",48998,7,84,8440,6184,6184,"91.7074520695856",28,1,0,3,0,2,1,0,"2","2","0.22","2.23",7,0,7,1,0,8,0,6,6,6,6,"98384","3826","70227","240","6389","2050","23569","111476","127689","133001","5312","0","127689","43343","39596","52683","35722","-920","34802","5312","40114","181381","34057","138536","76902","846","9580","451","7436","5872","578","2307","12508","2805","6396","3747","428","0","3884",0,"49","0","338","2583","125","788","132"
"391",49000,6,39,3650,3900,3900,"17.8865154644926",28,22,0,0,4,9,1,0,"1.1","1.1","0","1.1",0,0,0,0,0,0,8,0,8,9,5,"17024","2801","0","10475","0","1814","7719","22817","37685","37685","0","0","37685","3115","3115","16569","-5257","-1341","-6598","0","-6598","370325","18386","339650","49061","0","133","0","0","0","0","705","2577","534","0","0","0","0","4457",0,"8","1176","151","0","0","1347","47"
